AccountNumber,PlanName,Rate,BillDate,UsageTime,UsageDuration
SA-0227-78-67,DV-L,0.5,10/09/2011,2011-09-10 21:07:28,2327
SA-0185-59-07,DV-L,0.5,08/07/2012,2012-07-08 12:13:05,2467
SA-0186-07-48,DV-L,0.5,21/03/2012,2012-03-21 20:02:59,1782
SA-0182-19-79,DV-L,0.5,09/08/2011,2011-08-09 23:44:49,1767
SA-0112-53-34,DV-L,0.5,05/01/2011,2011-01-05 17:37:17,2277
SA-0005-14-91,DV-L,0.5,10/02/2011,2011-02-10 03:13:50,3391
SA-0339-42-22,DV-L,0.5,05/04/2011,2011-04-05 18:30:44,525
SA-0050-81-89,DV-L,0.5,10/10/2011,2011-10-10 15:15:02,543
SA-0220-61-46,DV-L,0.5,07/02/2011,2011-02-07 02:14:31,2762
SA-0185-59-07,DV-L,0.5,07/07/2011,2011-07-07 08:44:42,3407
SA-0021-95-06,DV-L,0.5,12/02/2012,2012-02-12 03:54:40,3436
SA-0186-07-48,DV-L,0.5,25/01/2011,2011-01-25 05:32:03,1601
SA-0305-50-15,DV-L,0.5,20/04/2012,2012-04-20 15:05:47,1242
SA-0182-19-79,DV-L,0.5,28/12/2012,2012-12-28 05:16:27,1031
SA-0263-79-37,DV-L,0.5,01/03/2012,2012-03-01 12:40:46,1941
SA-0145-41-01,DV-L,0.5,13/04/2012,2012-04-13 21:13:38,675
SA-0290-06-89,DV-L,0.5,09/02/2012,2012-02-09 08:00:48,1537
SA-0314-69-44,DV-L,0.5,05/07/2011,2011-07-05 16:47:36,3597
SA-0220-48-64,DV-L,0.5,28/10/2012,2012-10-28 13:39:30,964
SA-0133-16-62,DV-L,0.5,25/11/2011,2011-11-25 17:54:26,425
SA-0343-60-69,DV-L,0.5,22/02/2012,2012-02-22 08:58:55,2570
SA-0279-91-74,DV-L,0.5,16/12/2011,2011-12-16 05:44:45,732
SA-0133-16-62,DV-L,0.5,09/08/2012,2012-08-09 01:45:33,2577
SA-0145-41-01,DV-L,0.5,08/08/2012,2012-08-08 00:30:27,3332
SA-0055-36-68,DV-L,0.5,17/02/2011,2011-02-17 02:21:43,1359
SA-0012-71-76,DV-L,0.5,30/01/2012,2012-01-30 17:54:20,3252
SA-0339-42-22,DV-L,0.5,24/03/2011,2011-03-24 07:26:59,2954
SA-0414-86-48,DV-L,0.5,05/07/2012,2012-07-05 03:18:00,1155
SA-0279-91-74,DV-L,0.5,05/08/2012,2012-08-05 13:55:18,2502
SA-0092-93-02,DV-L,0.5,09/08/2012,2012-08-09 22:29:04,3278
SA-0012-71-76,DV-L,0.5,09/09/2011,2011-09-09 04:51:19,1540
SA-0361-84-31,DV-L,0.5,19/06/2011,2011-06-19 01:41:48,1886
SA-0339-42-22,DV-L,0.5,16/07/2011,2011-07-16 23:57:20,3130
SA-0147-43-82,DV-L,0.5,10/04/2012,2012-04-10 00:58:38,1135
SA-0182-19-79,DV-L,0.5,09/09/2012,2012-09-09 19:58:55,1964
SA-0261-41-34,DV-L,0.5,26/10/2012,2012-10-26 21:39:49,1241
SA-0182-19-79,DV-L,0.5,20/05/2012,2012-05-20 14:40:03,2456
SA-0092-93-02,DV-L,0.5,01/01/2012,2012-01-01 12:38:48,2210
SA-0063-02-33,DV-L,0.5,03/04/2012,2012-04-03 11:25:50,419
SA-0182-19-79,DV-L,0.5,20/09/2012,2012-09-20 03:58:08,909
SA-0005-14-91,DV-L,0.5,22/11/2012,2012-11-22 21:02:28,1327
SA-0401-55-12,DV-L,0.5,27/08/2011,2011-08-27 17:20:31,232
SA-0290-06-89,DV-L,0.5,28/08/2011,2011-08-28 20:05:09,2421
SA-0414-20-79,DV-L,0.5,22/06/2011,2011-06-22 18:14:55,3409
SA-0263-79-37,DV-L,0.5,01/12/2011,2011-12-01 18:30:56,1667
SA-0312-94-95,DV-L,0.5,13/11/2012,2012-11-13 12:32:11,2608
SA-0339-42-22,DV-L,0.5,22/04/2012,2012-04-22 01:08:45,2634
SA-0290-06-89,DV-L,0.5,20/04/2011,2011-04-20 23:51:44,678
SA-0185-59-07,DV-L,0.5,16/07/2011,2011-07-16 21:24:40,1324
SA-0107-05-98,DV-L,0.5,20/10/2011,2011-10-20 22:15:44,3153
SA-0220-48-64,DV-L,0.5,28/01/2012,2012-01-28 22:44:56,3496
SA-0220-48-64,DV-L,0.5,18/09/2011,2011-09-18 11:15:03,3579
SA-0144-10-84,DV-L,0.5,01/01/2011,2011-01-01 21:26:08,434
SA-0033-12-88,DV-L,0.5,01/08/2011,2011-08-01 03:50:03,2040
SA-0012-71-76,DV-L,0.5,17/08/2012,2012-08-17 17:39:34,1616
SA-0107-05-98,DV-L,0.5,11/10/2012,2012-10-11 18:31:49,3119
SA-0303-06-26,DV-L,0.5,03/04/2011,2011-04-03 12:43:27,2565
SA-0261-41-34,DV-L,0.5,15/08/2012,2012-08-15 12:42:09,1370
SA-0033-12-88,DV-L,0.5,14/02/2012,2012-02-14 04:12:26,2138
SA-0021-95-06,DV-L,0.5,13/11/2012,2012-11-13 19:27:50,1556
SA-0186-07-48,DV-L,0.5,23/11/2011,2011-11-23 08:24:10,163
SA-0133-16-62,DV-L,0.5,03/05/2012,2012-05-03 10:47:47,1275
SA-0378-80-96,DV-L,0.5,08/08/2012,2012-08-08 11:48:33,3364
SA-0335-96-08,DV-L,0.5,22/04/2012,2012-04-22 05:25:28,1597
SA-0185-10-64,DV-L,0.5,03/08/2011,2011-08-03 08:42:01,2985
SA-0107-05-98,DV-L,0.5,22/06/2011,2011-06-22 23:37:18,3550
SA-0033-12-88,DV-L,0.5,03/06/2011,2011-06-03 16:32:42,3540
SA-0290-06-89,DV-L,0.5,13/06/2012,2012-06-13 23:02:18,2752
SA-0401-55-12,DV-L,0.5,08/10/2012,2012-10-08 16:40:42,400
SA-0050-81-89,DV-L,0.5,18/03/2011,2011-03-18 08:12:09,3354
SA-0133-16-62,DV-L,0.5,20/10/2012,2012-10-20 21:57:51,2202
SA-0314-69-44,DV-L,0.5,19/05/2012,2012-05-19 23:29:07,3007
SA-0133-16-62,DV-L,0.5,16/02/2011,2011-02-16 19:35:47,1539
SA-0151-98-79,DV-L,0.5,09/10/2012,2012-10-09 03:13:05,2818
SA-0339-42-22,DV-L,0.5,26/08/2012,2012-08-26 17:58:39,1070
SA-0145-41-01,DV-L,0.5,15/09/2011,2011-09-15 06:50:21,710
SA-0005-14-91,DV-L,0.5,02/06/2012,2012-06-02 14:39:11,2419
SA-0187-35-19,DV-L,0.5,10/12/2012,2012-12-10 01:38:18,1549
SA-0279-91-74,DV-L,0.5,29/08/2012,2012-08-29 02:28:38,540
SA-0107-05-98,DV-L,0.5,02/10/2012,2012-10-02 07:11:54,1664
SA-0378-80-96,DV-L,0.5,11/01/2011,2011-01-11 16:29:29,1483
SA-0185-10-64,DV-L,0.5,28/12/2012,2012-12-28 19:56:30,1929
SA-0138-33-52,DV-L,0.5,07/07/2012,2012-07-07 14:42:31,1702
SA-0414-20-79,DV-L,0.5,10/01/2012,2012-01-10 19:44:38,3239
SA-0314-69-44,DV-L,0.5,15/02/2011,2011-02-15 22:21:52,1288
SA-0414-20-79,DV-L,0.5,07/04/2011,2011-04-07 14:51:12,180
SA-0414-20-79,DV-L,0.5,09/10/2012,2012-10-09 02:10:28,2425
SA-0261-41-34,DV-L,0.5,04/06/2011,2011-06-04 01:44:00,3318
SA-0147-43-82,DV-L,0.5,27/02/2012,2012-02-27 07:15:25,710
SA-0063-02-33,DV-L,0.5,21/11/2012,2012-11-21 06:06:17,118
SA-0339-42-22,DV-L,0.5,17/10/2012,2012-10-17 11:56:54,2631
SA-0151-98-79,DV-L,0.5,14/09/2012,2012-09-14 04:07:11,2412
SA-0186-07-48,DV-L,0.5,19/04/2011,2011-04-19 00:32:28,774
SA-0222-28-58,DV-L,0.5,31/10/2011,2011-10-31 23:19:49,1761
SA-0138-33-52,DV-L,0.5,09/12/2011,2011-12-09 17:32:14,2062
SA-0185-59-07,DV-L,0.5,12/06/2011,2011-06-12 21:18:04,2326
SA-0186-07-48,DV-L,0.5,06/04/2011,2011-04-06 02:08:12,2394
SA-0092-93-02,DV-L,0.5,19/10/2012,2012-10-19 07:16:10,1464
SA-0185-10-64,DV-L,0.5,15/10/2011,2011-10-15 05:20:21,3511
SA-0063-02-33,DV-L,0.5,15/08/2012,2012-08-15 03:27:54,216
SA-0112-53-34,DV-L,0.5,16/12/2011,2011-12-16 21:03:23,1685
SA-0361-84-31,DV-L,0.5,06/05/2011,2011-05-06 03:50:38,2294
SA-0005-14-91,DV-L,0.5,11/04/2012,2012-04-11 10:14:39,2368
SA-0202-82-34,DV-L,0.5,12/06/2011,2011-06-12 01:06:52,2253
SA-0133-16-62,DV-L,0.5,19/09/2012,2012-09-19 05:02:22,3396
SA-0155-74-77,DV-L,0.5,03/05/2012,2012-05-03 00:28:43,2862
SA-0378-80-96,DV-L,0.5,01/07/2012,2012-07-01 08:08:04,1596
SA-0012-71-76,DV-L,0.5,19/01/2011,2011-01-19 19:44:20,1226
SA-0182-19-79,DV-L,0.5,23/02/2011,2011-02-23 21:44:12,2357
SA-0378-80-96,DV-L,0.5,17/11/2012,2012-11-17 10:06:41,2541
SA-0249-45-54,DV-L,0.5,27/08/2012,2012-08-27 00:47:29,3510
SA-0155-74-77,DV-L,0.5,19/08/2012,2012-08-19 07:54:33,2511
SA-0227-78-67,DV-L,0.5,28/03/2011,2011-03-28 08:34:25,2614
SA-0037-94-05,DV-L,0.5,18/12/2012,2012-12-18 23:21:18,820
SA-0151-98-79,DV-I,1.5,10/01/2012,2012-01-10 08:25:30,2017
SA-0005-14-91,DV-I,1.5,03/02/2012,2012-02-03 22:03:32,3416
SA-0185-59-07,DV-I,1.5,05/09/2012,2012-09-05 11:34:41,2791
SA-0050-81-89,DV-I,1.5,20/03/2011,2011-03-20 18:17:48,492
SA-0210-42-47,DV-I,1.5,21/09/2011,2011-09-21 01:01:37,640
SA-0005-14-91,DV-I,1.5,22/11/2012,2012-11-22 23:04:01,2079
SA-0414-20-79,DV-I,1.5,09/08/2011,2011-08-09 13:34:07,2831
SA-0145-41-01,DV-I,1.5,09/01/2011,2011-01-09 05:05:07,942
SA-0133-16-62,DV-I,1.5,25/09/2012,2012-09-25 13:38:14,3053
SA-0361-84-31,DV-I,1.5,28/03/2011,2011-03-28 03:03:28,201
SA-0185-10-64,DV-I,1.5,14/11/2011,2011-11-14 11:32:22,2313
SA-0202-82-34,DV-I,1.5,07/10/2011,2011-10-07 18:51:53,200
SA-0220-61-46,DV-I,1.5,11/02/2012,2012-02-11 08:08:13,433
SA-0080-84-93,DV-I,1.5,26/05/2011,2011-05-26 10:15:55,3335
SA-0145-41-01,DV-I,1.5,28/11/2011,2011-11-28 00:04:44,2487
SA-0343-60-69,DV-I,1.5,24/05/2011,2011-05-24 17:38:27,561
SA-0107-05-98,DV-I,1.5,14/10/2011,2011-10-14 13:09:35,3425
SA-0187-35-19,DV-I,1.5,09/05/2011,2011-05-09 22:45:46,470
SA-0138-33-52,DV-I,1.5,21/10/2011,2011-10-21 08:54:06,2388
SA-0151-98-79,DV-I,1.5,12/05/2012,2012-05-12 12:39:32,1254
SA-0138-33-52,DV-I,1.5,18/04/2012,2012-04-18 13:49:36,1692
SA-0187-35-19,DV-I,1.5,14/10/2012,2012-10-14 06:11:20,3551
SA-0005-14-91,DV-I,1.5,24/09/2012,2012-09-24 06:00:04,2125
SA-0290-06-89,DV-I,1.5,05/01/2011,2011-01-05 05:07:31,1365
SA-0263-79-37,DV-I,1.5,30/12/2011,2011-12-30 07:48:11,3126
SA-0144-10-84,DV-I,1.5,06/03/2011,2011-03-06 19:32:42,2353
SA-0187-35-19,DV-I,1.5,10/05/2011,2011-05-10 17:16:20,433
SA-0303-06-26,DV-I,1.5,09/03/2011,2011-03-09 14:05:25,711
SA-0012-71-76,DV-I,1.5,19/03/2011,2011-03-19 09:18:49,1707
SA-0144-10-84,DV-I,1.5,12/11/2012,2012-11-12 13:05:41,1462
SA-0220-61-46,DV-I,1.5,07/03/2012,2012-03-07 06:05:47,337
SA-0037-94-05,DV-I,1.5,28/11/2011,2011-11-28 21:07:25,2410
SA-0252-71-33,DV-I,1.5,12/03/2012,2012-03-12 22:39:47,1903
SA-0144-10-84,DV-I,1.5,12/01/2011,2011-01-12 10:05:37,2393
SA-0055-36-68,DV-I,1.5,13/05/2012,2012-05-13 04:07:53,2488
SA-0138-33-52,DV-I,1.5,04/06/2012,2012-06-04 23:12:27,697
SA-0055-36-68,DV-I,1.5,18/12/2012,2012-12-18 05:07:40,1576
SA-0063-02-33,DV-I,1.5,28/01/2012,2012-01-28 15:55:53,2113
SA-0147-43-82,DV-I,1.5,25/06/2011,2011-06-25 05:35:17,385
SA-0145-41-01,DV-I,1.5,30/11/2012,2012-11-30 03:39:15,897
SA-0210-42-47,DV-I,1.5,30/11/2011,2011-11-30 23:39:47,3364
SA-0080-84-93,DV-I,1.5,15/10/2012,2012-10-15 22:01:45,941
SA-0314-69-44,DV-I,1.5,04/09/2011,2011-09-04 12:00:34,303
SA-0009-04-02,DV-I,1.5,02/01/2012,2012-01-02 15:19:46,1609
SA-0037-94-05,DV-I,1.5,16/06/2012,2012-06-16 10:21:32,2355
SA-0414-20-79,DV-I,1.5,07/03/2012,2012-03-07 20:15:34,819
SA-0249-45-54,DV-I,1.5,26/11/2011,2011-11-26 19:12:03,1897
SA-0145-41-01,DV-I,1.5,15/11/2012,2012-11-15 01:00:02,1605
SA-0339-42-22,DV-I,1.5,04/07/2011,2011-07-04 15:12:31,2853
SA-0202-82-34,DV-I,1.5,17/11/2011,2011-11-17 06:33:59,1069
SA-0009-04-02,DV-I,1.5,10/03/2012,2012-03-10 01:11:04,2325
SA-0249-45-54,DV-I,1.5,12/07/2011,2011-07-12 08:22:50,1941
SA-0147-43-82,DV-I,1.5,04/05/2012,2012-05-04 02:56:41,712
SA-0227-78-67,DV-I,1.5,14/04/2011,2011-04-14 23:00:57,710
SA-0144-10-84,DV-I,1.5,30/03/2011,2011-03-30 01:33:43,3446
SA-0343-60-69,DV-I,1.5,10/04/2012,2012-04-10 10:53:52,1514
SA-0378-80-96,DV-I,1.5,15/11/2011,2011-11-15 18:59:04,1480
SA-0249-45-54,DV-I,1.5,12/02/2011,2011-02-12 03:17:26,1432
SA-0220-48-64,DV-I,1.5,26/10/2012,2012-10-26 09:43:31,472
SA-0155-74-77,DV-I,1.5,05/12/2011,2011-12-05 18:24:08,430
SA-0021-95-06,DV-I,1.5,24/12/2011,2011-12-24 15:55:36,2240
SA-0343-60-69,DV-I,1.5,14/08/2011,2011-08-14 20:46:36,1473
SA-0080-84-93,DV-I,1.5,22/09/2011,2011-09-22 07:44:28,2556
SA-0279-91-74,DV-I,1.5,29/01/2012,2012-01-29 10:35:27,3320
SA-0401-55-12,DV-I,1.5,02/07/2012,2012-07-02 05:11:25,2982
SA-0144-10-84,DV-I,1.5,06/10/2012,2012-10-06 11:24:53,1056
SA-0037-94-05,DV-I,1.5,26/03/2011,2011-03-26 02:52:59,2512
SA-0414-20-79,DV-I,1.5,28/10/2012,2012-10-28 20:25:43,2039
SA-0378-80-96,DV-I,1.5,03/01/2011,2011-01-03 21:04:48,2463
SA-0055-36-68,DV-I,1.5,03/12/2012,2012-12-03 20:32:35,2443
SA-0063-02-33,DV-I,1.5,21/01/2011,2011-01-21 17:02:38,784
SA-0155-74-77,DV-I,1.5,25/02/2012,2012-02-25 19:04:25,894
SA-0202-82-34,DV-I,1.5,12/11/2011,2011-11-12 07:11:32,1739
SA-0147-43-82,DV-I,1.5,17/06/2012,2012-06-17 20:31:52,2241
SA-0005-14-91,DV-I,1.5,25/04/2012,2012-04-25 19:13:02,61
SA-0151-98-79,DV-I,1.5,02/07/2011,2011-07-02 09:42:20,1767
SA-0037-94-05,DV-I,1.5,12/11/2012,2012-11-12 10:44:25,2054
SA-0037-94-05,DV-I,1.5,02/10/2011,2011-10-02 12:17:45,1063
SA-0378-80-96,DV-I,1.5,09/03/2011,2011-03-09 08:53:11,1606
SA-0112-53-34,DV-I,1.5,09/02/2012,2012-02-09 15:29:19,2179
SA-0252-71-33,DV-I,1.5,29/08/2011,2011-08-29 12:14:45,150
SA-0343-60-69,DV-I,1.5,23/09/2011,2011-09-23 01:29:38,1031
SA-0037-94-05,DV-I,1.5,27/10/2011,2011-10-27 11:26:38,572
SA-0249-45-54,DV-I,1.5,10/11/2011,2011-11-10 00:24:10,1269
SA-0145-41-01,DV-I,1.5,26/02/2011,2011-02-26 19:40:15,216
SA-0210-42-47,DV-I,1.5,27/03/2012,2012-03-27 13:46:58,3145
SA-0155-74-77,DV-I,1.5,22/08/2011,2011-08-22 21:04:53,1094
SA-0378-80-96,DV-I,1.5,02/02/2012,2012-02-02 20:44:42,680
SA-0033-12-88,DV-I,1.5,17/01/2012,2012-01-17 21:22:52,3488
SA-0263-79-37,DV-I,1.5,27/02/2012,2012-02-27 18:59:07,1647
SA-0335-96-08,DV-I,1.5,09/12/2012,2012-12-09 04:44:58,1658
SA-0092-93-02,DV-I,1.5,21/11/2012,2012-11-21 15:44:37,2261
SA-0202-82-34,DV-I,1.5,02/01/2012,2012-01-02 22:52:01,1335
SA-0055-36-68,DV-I,1.5,02/06/2011,2011-06-02 20:08:11,3000
SA-0263-79-37,DV-I,1.5,02/11/2012,2012-11-02 11:57:28,380
SA-0185-10-64,DV-I,1.5,31/07/2012,2012-07-31 18:16:48,3398
SA-0133-16-62,DV-I,1.5,02/08/2012,2012-08-02 15:37:07,3501
SA-0414-86-48,DV-I,1.5,12/01/2012,2012-01-12 08:54:21,458
SA-0312-94-95,DV-I,1.5,19/05/2012,2012-05-19 07:57:44,1886
SA-0005-14-91,DV-I,1.5,12/01/2011,2011-01-12 15:44:35,2089
SA-0021-95-06,DV-I,1.5,25/03/2012,2012-03-25 07:32:31,2125
SA-0252-71-33,DV-I,1.5,07/02/2011,2011-02-07 16:03:45,1569
SA-0279-91-74,DV-I,1.5,11/03/2012,2012-03-11 12:34:10,3092
SA-0155-74-77,DV-I,1.5,18/09/2011,2011-09-18 16:21:56,2477
SA-0414-86-48,DV-I,1.5,26/03/2012,2012-03-26 04:11:39,3511
SA-0107-05-98,DV-I,1.5,15/01/2012,2012-01-15 14:56:27,155
SA-0314-69-44,DV-I,1.5,28/05/2012,2012-05-28 07:47:41,2277
SA-0112-53-34,DV-I,1.5,16/02/2011,2011-02-16 12:23:22,678
SA-0339-42-22,DV-I,1.5,05/02/2011,2011-02-05 02:26:45,1406
SA-0114-12-73,DV-I,1.5,23/08/2012,2012-08-23 00:17:43,2663
SA-0037-94-05,DV-I,1.5,18/05/2012,2012-05-18 17:17:16,2272
SA-0401-55-12,DV-I,1.5,06/07/2012,2012-07-06 01:48:23,492
SA-0222-28-58,DV-I,1.5,18/06/2011,2011-06-18 00:56:38,1624
SA-0151-98-79,DV-I,1.5,02/11/2012,2012-11-02 13:59:00,2190
SA-0114-12-73,DV-I,1.5,25/09/2011,2011-09-25 16:45:59,3527
SA-0009-04-02,DV-I,1.5,24/11/2012,2012-11-24 15:50:57,1387
SA-0305-50-15,DV-I,1.5,13/03/2011,2011-03-13 15:00:37,2197
SA-0279-91-74,DV-I,1.5,22/06/2012,2012-06-22 09:38:51,684
SA-0290-06-89,DV-I,1.5,20/01/2012,2012-01-20 00:34:58,566
SA-0187-35-19,DV-I,1.5,22/01/2012,2012-01-22 00:49:42,1305
SA-0112-53-34,DV-I,1.5,14/07/2012,2012-07-14 04:48:33,3145
SA-0185-10-64,DV-I,1.5,24/08/2012,2012-08-24 21:34:46,188
SA-0155-74-77,DV-I,1.5,13/03/2011,2011-03-13 04:02:08,473
SA-0227-78-67,DV-I,1.5,03/01/2012,2012-01-03 13:44:15,482
SA-0009-04-02,DV-I,1.5,29/05/2011,2011-05-29 20:50:16,3079
SA-0063-02-33,DV-I,1.5,31/01/2011,2011-01-31 06:33:21,2768
SA-0414-20-79,DV-I,1.5,11/03/2012,2012-03-11 22:16:16,2201
SA-0114-12-73,DV-I,1.5,13/12/2011,2011-12-13 05:57:27,962
SA-0147-43-82,DV-I,1.5,10/11/2011,2011-11-10 20:51:11,1341
SA-0092-93-02,DV-I,1.5,05/04/2012,2012-04-05 06:26:59,1997
SA-0220-61-46,DV-I,1.5,27/03/2012,2012-03-27 20:22:25,373
SA-0303-06-26,DV-I,1.5,24/03/2011,2011-03-24 20:21:46,1226
SA-0063-02-33,DV-I,1.5,09/02/2011,2011-02-09 12:57:46,2359
SA-0063-02-33,DV-I,1.5,06/01/2012,2012-01-06 00:46:08,2109
SA-0037-94-05,DV-I,1.5,06/08/2011,2011-08-06 23:54:47,1834
SA-0303-06-26,DV-I,1.5,11/03/2011,2011-03-11 05:27:19,1990
SA-0249-45-54,DV-I,1.5,29/07/2011,2011-07-29 02:01:40,1904
SA-0227-78-67,DV-I,1.5,25/10/2012,2012-10-25 17:31:53,299
SA-0138-33-52,DV-I,1.5,07/05/2012,2012-05-07 14:02:06,1635
SA-0222-28-58,DV-I,1.5,08/08/2012,2012-08-08 08:18:47,2761
SA-0361-84-31,DV-I,1.5,24/09/2011,2011-09-24 09:58:49,3408
SA-0414-86-48,DV-I,1.5,02/12/2011,2011-12-02 20:36:47,1244
SA-0155-74-77,DV-I,1.5,14/10/2012,2012-10-14 20:29:50,3414
SA-0187-35-19,DV-I,1.5,01/09/2011,2011-09-01 16:41:32,3449
SA-0185-59-07,DV-I,1.5,26/12/2012,2012-12-26 15:07:54,2935
SA-0151-98-79,DV-I,1.5,17/10/2011,2011-10-17 16:46:20,1892
SA-0005-14-91,DV-I,1.5,25/04/2011,2011-04-25 04:09:13,2153
SA-0202-82-34,DV-I,1.5,17/08/2011,2011-08-17 22:39:31,484
SA-0210-42-47,DV-I,1.5,06/07/2012,2012-07-06 17:49:35,94
SA-0220-61-46,DV-I,1.5,02/05/2012,2012-05-02 16:22:53,1033
SA-0263-79-37,DV-I,1.5,28/06/2012,2012-06-28 23:15:07,2959
SA-0401-55-12,DV-I,1.5,05/11/2012,2012-11-05 14:38:30,1665
SA-0401-55-12,DV-I,1.5,05/05/2011,2011-05-05 02:39:34,1577
SA-0220-48-64,DV-I,1.5,09/02/2011,2011-02-09 06:23:51,2514
SA-0033-12-88,DV-I,1.5,20/06/2012,2012-06-20 13:17:38,2146
SA-0151-98-79,DV-I,1.5,30/09/2011,2011-09-30 02:41:10,741
SA-0133-16-62,DV-I,1.5,11/05/2012,2012-05-11 15:13:25,1962
SA-0187-35-19,DV-I,1.5,14/02/2012,2012-02-14 20:49:03,3358
SA-0249-45-54,DV-I,1.5,05/05/2012,2012-05-05 00:16:10,404
SA-0252-71-33,DV-I,1.5,19/11/2011,2011-11-19 09:21:58,2694
SA-0133-16-62,DV-I,1.5,16/03/2011,2011-03-16 09:26:43,1609
SA-0037-94-05,DV-I,1.5,20/04/2011,2011-04-20 04:08:55,3578
SA-0033-12-88,DV-I,1.5,09/05/2011,2011-05-09 08:25:01,1633
SA-0378-80-96,DV-I,1.5,11/01/2011,2011-01-11 08:54:35,2120
SA-0005-14-91,DV-I,1.5,06/09/2011,2011-09-06 09:35:00,590
SA-0145-41-01,DV-I,1.5,05/07/2012,2012-07-05 18:10:35,3005
SA-0210-42-47,DV-I,1.5,30/08/2011,2011-08-30 09:36:17,161
SA-0055-36-68,DV-I,1.5,09/06/2011,2011-06-09 18:52:25,2119
SA-0335-96-08,DV-I,1.5,19/06/2012,2012-06-19 15:41:48,729
SA-0145-41-01,DV-I,1.5,17/12/2012,2012-12-17 03:48:38,1259
SA-0261-41-34,DV-I,1.5,13/01/2012,2012-01-13 12:15:25,3260
SA-0145-41-01,DV-I,1.5,27/03/2012,2012-03-27 21:29:23,2097
SA-0112-53-34,DV-I,1.5,29/05/2011,2011-05-29 16:34:29,1379
SA-0361-84-31,DV-I,1.5,04/09/2011,2011-09-04 17:15:28,615
SA-0055-36-68,DV-I,1.5,27/08/2012,2012-08-27 11:32:51,1875
SA-0339-42-22,DV-I,1.5,17/11/2011,2011-11-17 14:18:41,2295
SA-0147-43-82,DV-I,1.5,01/11/2011,2011-11-01 03:07:50,1659
SA-0182-19-79,DV-I,1.5,14/09/2011,2011-09-14 02:00:51,3073
SA-0339-42-22,DV-I,1.5,06/03/2011,2011-03-06 10:08:16,564
SA-0314-69-44,DV-I,1.5,16/06/2012,2012-06-16 17:08:15,1202
SA-0055-36-68,DV-I,1.5,08/10/2011,2011-10-08 05:41:03,243
SA-0378-80-96,DV-I,1.5,05/06/2011,2011-06-05 22:12:05,183
SA-0339-42-22,DV-I,1.5,09/01/2012,2012-01-09 18:02:11,3009
SA-0005-14-91,DV-I,1.5,17/01/2012,2012-01-17 06:34:22,1727
SA-0210-42-47,DV-I,1.5,02/03/2011,2011-03-02 22:23:39,1077
SA-0305-50-15,DV-I,1.5,03/08/2011,2011-08-03 09:32:00,481
SA-0187-35-19,DV-I,1.5,23/08/2012,2012-08-23 18:20:21,2780
SA-0151-98-79,DV-I,1.5,25/08/2012,2012-08-25 04:21:26,1620
SA-0005-14-91,DV-I,1.5,27/04/2011,2011-04-27 14:06:52,3140
SA-0187-35-19,DV-I,1.5,08/08/2012,2012-08-08 08:45:26,1080
SA-0037-94-05,DV-I,1.5,28/10/2012,2012-10-28 15:42:52,2738
SA-0185-59-07,DV-I,1.5,28/05/2011,2011-05-28 14:51:49,2609
SA-0112-53-34,DV-I,1.5,21/09/2012,2012-09-21 18:23:59,1371
SA-0080-84-93,DV-I,1.5,10/11/2011,2011-11-10 06:57:00,3269
SA-0210-42-47,DV-I,1.5,03/05/2012,2012-05-03 11:47:41,1089
SA-0055-36-68,DV-I,1.5,04/01/2011,2011-01-04 01:59:45,2765
SA-0210-42-47,DV-I,1.5,12/10/2011,2011-10-12 13:09:34,2337
SA-0378-80-96,DV-I,1.5,23/11/2011,2011-11-23 08:46:55,3236
SA-0021-95-06,DV-I,1.5,06/03/2011,2011-03-06 04:39:51,1948
SA-0138-33-52,DV-I,1.5,09/02/2012,2012-02-09 13:17:02,114
SA-0037-94-05,DV-I,1.5,14/01/2011,2011-01-14 19:24:24,3555
SA-0080-84-93,DV-I,1.5,30/11/2012,2012-11-30 07:00:57,2840
SA-0050-81-89,DV-I,1.5,06/12/2012,2012-12-06 07:24:48,3420
SA-0092-93-02,DV-I,1.5,25/02/2011,2011-02-25 17:26:22,538
SA-0339-42-22,DV-I,1.5,06/12/2011,2011-12-06 16:18:36,3240
SA-0249-45-54,DV-I,1.5,03/02/2011,2011-02-03 01:07:03,1982
SA-0343-60-69,DV-I,1.5,01/04/2011,2011-04-01 21:22:29,138
SA-0343-60-69,DV-I,1.5,26/12/2011,2011-12-26 06:12:53,2407
SA-0144-10-84,DV-I,1.5,04/12/2011,2011-12-04 06:10:43,1848
SA-0252-71-33,DV-I,1.5,31/03/2012,2012-03-31 07:04:46,937
SA-0361-84-31,DV-I,1.5,10/05/2011,2011-05-10 10:50:02,2706
SA-0361-84-31,DV-I,1.5,24/03/2012,2012-03-24 17:42:08,2446
SA-0114-12-73,DV-I,1.5,01/11/2011,2011-11-01 20:18:29,2316
SA-0112-53-34,DV-I,1.5,12/05/2011,2011-05-12 03:32:02,2927
SA-0202-82-34,DV-I,1.5,24/09/2011,2011-09-24 10:23:39,1531
SA-0305-50-15,DV-I,1.5,29/02/2012,2012-02-29 13:22:55,3579
SA-0314-69-44,DV-I,1.5,07/06/2012,2012-06-07 23:39:51,2251
SA-0305-50-15,DV-I,1.5,03/06/2011,2011-06-03 06:16:15,1545
SA-0012-71-76,DV-I,1.5,17/12/2011,2011-12-17 08:29:39,3577
SA-0222-28-58,DV-I,1.5,20/04/2011,2011-04-20 15:48:52,648
